close_time_utc,open_time_utc,open,high,low,close,tick_volume,spread,real_volume,gap_bar
2024-06-24 23:00:00+00:00,2024-06-24 22:00:00+00:00,19526.07,19540.8,19522.18,19530.58,1157,569,0,False
2024-06-25 00:00:00+00:00,2024-06-24 23:00:00+00:00,19530.55,19545.0,19527.07,19543.26,1082,566,0,False
2024-06-25 01:00:00+00:00,2024-06-25 00:00:00+00:00,19543.49,19547.02,19523.18,19525.15,1510,546,0,False
2024-06-25 02:00:00+00:00,2024-06-25 01:00:00+00:00,19525.16,19551.4,19515.7,19548.44,1860,554,0,False
2024-06-25 03:00:00+00:00,2024-06-25 02:00:00+00:00,19548.66,19556.52,19545.86,19550.27,1430,549,0,False
2024-06-25 04:00:00+00:00,2024-06-25 03:00:00+00:00,19550.32,19565.8,19550.1,19564.26,1440,547,0,False
2024-06-25 05:00:00+00:00,2024-06-25 04:00:00+00:00,19564.02,19571.63,19560.97,19570.85,1023,547,0,False
2024-06-25 06:00:00+00:00,2024-06-25 05:00:00+00:00,19570.82,19580.47,19568.56,19576.29,1340,545,0,False
2024-06-25 07:00:00+00:00,2024-06-25 06:00:00+00:00,19576.54,19576.54,19547.89,19551.6,1891,552,0,False
2024-06-25 08:00:00+00:00,2024-06-25 07:00:00+00:00,19552.1,19555.08,19502.45,19509.13,2664,577,0,False
2024-06-25 09:00:00+00:00,2024-06-25 08:00:00+00:00,19509.08,19587.28,19496.8,19586.02,2619,574,0,False
2024-06-25 10:00:00+00:00,2024-06-25 09:00:00+00:00,19586.21,19610.38,19582.37,19608.3,2338,568,0,False
2024-06-25 11:00:00+00:00,2024-06-25 10:00:00+00:00,19607.9,19612.91,19592.81,19604.64,2030,577,0,False
2024-06-25 12:00:00+00:00,2024-06-25 11:00:00+00:00,19604.71,19619.98,19574.53,19589.19,2246,571,0,False
2024-06-25 13:00:00+00:00,2024-06-25 12:00:00+00:00,19589.02,19610.82,19578.14,19600.49,2483,573,0,False
2024-06-25 14:00:00+00:00,2024-06-25 13:00:00+00:00,19600.51,19621.55,19562.19,19601.22,4179,554,0,False
2024-06-25 15:00:00+00:00,2024-06-25 14:00:00+00:00,19601.19,19670.49,19598.2,19636.5,4733,556,0,False
2024-06-25 16:00:00+00:00,2024-06-25 15:00:00+00:00,19637.43,19728.59,19637.43,19727.92,3737,554,0,False
2024-06-25 17:00:00+00:00,2024-06-25 16:00:00+00:00,19726.99,19736.25,19627.54,19645.45,3869,555,0,False
2024-06-25 18:00:00+00:00,2024-06-25 17:00:00+00:00,19645.33,19702.38,19609.0,19695.18,3581,555,0,False
2024-06-25 19:00:00+00:00,2024-06-25 18:00:00+00:00,19695.5,19736.01,19686.95,19720.92,3442,555,0,False
2024-06-25 20:00:00+00:00,2024-06-25 19:00:00+00:00,19720.04,19751.66,19705.24,19740.06,3596,554,0,False
2024-06-25 21:00:00+00:00,2024-06-25 20:00:00+00:00,19740.13,19744.04,19727.09,19741.31,1825,558,0,False
2024-06-25 23:00:00+00:00,2024-06-25 22:00:00+00:00,19745.5,19760.85,19740.38,19750.63,1124,583,0,True
2024-06-26 00:00:00+00:00,2024-06-25 23:00:00+00:00,19750.73,19751.58,19737.9,19739.97,951,576,0,False
2024-06-26 01:00:00+00:00,2024-06-26 00:00:00+00:00,19740.01,19765.12,19737.95,19764.08,1631,577,0,False
2024-06-26 02:00:00+00:00,2024-06-26 01:00:00+00:00,19764.05,19776.74,19760.45,19773.34,1866,557,0,False
2024-06-26 03:00:00+00:00,2024-06-26 02:00:00+00:00,19773.12,19779.86,19769.77,19772.44,1495,558,0,False
2024-06-26 04:00:00+00:00,2024-06-26 03:00:00+00:00,19772.34,19782.06,19755.63,19764.49,1392,560,0,False
2024-06-26 05:00:00+00:00,2024-06-26 04:00:00+00:00,19764.5,19772.72,19755.93,19765.52,1071,569,0,False
2024-06-26 06:00:00+00:00,2024-06-26 05:00:00+00:00,19765.92,19791.49,19765.73,19789.54,1544,569,0,False
2024-06-26 07:00:00+00:00,2024-06-26 06:00:00+00:00,19789.34,19797.96,19780.41,19784.49,1700,576,0,False
2024-06-26 08:00:00+00:00,2024-06-26 07:00:00+00:00,19785.49,19842.99,19766.67,19841.98,2531,577,0,False
2024-06-26 09:00:00+00:00,2024-06-26 08:00:00+00:00,19841.88,19844.37,19818.37,19821.76,2115,579,0,False
2024-06-26 10:00:00+00:00,2024-06-26 09:00:00+00:00,19821.57,19823.17,19796.7,19796.82,2060,582,0,False
2024-06-26 11:00:00+00:00,2024-06-26 10:00:00+00:00,19796.74,19800.34,19767.58,19771.55,2268,584,0,False
2024-06-26 12:00:00+00:00,2024-06-26 11:00:00+00:00,19772.59,19783.32,19755.41,19773.91,2446,579,0,False
2024-06-26 13:00:00+00:00,2024-06-26 12:00:00+00:00,19773.54,19773.54,19705.26,19709.46,2866,582,0,False
2024-06-26 14:00:00+00:00,2024-06-26 13:00:00+00:00,19708.39,19774.8,19675.79,19745.27,4457,557,0,False
2024-06-26 15:00:00+00:00,2024-06-26 14:00:00+00:00,19744.64,19796.78,19719.56,19747.96,4646,556,0,False
2024-06-26 16:00:00+00:00,2024-06-26 15:00:00+00:00,19748.33,19801.9,19686.82,19791.24,4568,557,0,False
2024-06-26 17:00:00+00:00,2024-06-26 16:00:00+00:00,19792.21,19793.27,19719.35,19748.46,3844,561,0,False
2024-06-26 18:00:00+00:00,2024-06-26 17:00:00+00:00,19747.59,19765.31,19710.86,19759.65,3906,556,0,False
2024-06-26 19:00:00+00:00,2024-06-26 18:00:00+00:00,19758.68,19760.88,19723.85,19725.23,3573,555,0,False
2024-06-26 20:00:00+00:00,2024-06-26 19:00:00+00:00,19724.23,19801.34,19701.66,19780.55,3920,554,0,False
2024-06-26 21:00:00+00:00,2024-06-26 20:00:00+00:00,19782.46,19782.46,19694.01,19727.13,3035,566,0,False
2024-06-26 23:00:00+00:00,2024-06-26 22:00:00+00:00,19726.07,19739.36,19702.26,19707.77,1402,577,0,False
2024-06-27 00:00:00+00:00,2024-06-26 23:00:00+00:00,19707.83,19708.21,19684.08,19695.7,1456,563,0,False
2024-06-27 01:00:00+00:00,2024-06-27 00:00:00+00:00,19695.59,19696.04,19651.76,19671.02,1992,557,0,False
2024-06-27 02:00:00+00:00,2024-06-27 01:00:00+00:00,19671.92,19698.88,19670.65,19696.08,1974,561,0,False
2024-06-27 03:00:00+00:00,2024-06-27 02:00:00+00:00,19696.21,19712.83,19695.67,19700.81,1472,560,0,False
2024-06-27 04:00:00+00:00,2024-06-27 03:00:00+00:00,19700.99,19705.47,19687.24,19688.78,1146,559,0,False
2024-06-27 05:00:00+00:00,2024-06-27 04:00:00+00:00,19688.87,19720.85,19687.2,19719.47,1088,553,0,False
2024-06-27 06:00:00+00:00,2024-06-27 05:00:00+00:00,19719.45,19734.75,19713.01,19730.59,1524,560,0,False
