close_time_utc,open_time_utc,open,high,low,close,tick_volume,spread,real_volume,gap_bar
2022-01-07 05:45:00+00:00,2022-01-07 05:30:00+00:00,15773.31,15780.71,15770.93,15774.33,421,503,0,False
2022-01-07 06:00:00+00:00,2022-01-07 05:45:00+00:00,15774.23,15795.81,15770.81,15793.73,438,486,0,False
2022-01-07 06:15:00+00:00,2022-01-07 06:00:00+00:00,15793.77,15795.5,15785.12,15789.28,449,494,0,False
2022-01-07 06:30:00+00:00,2022-01-07 06:15:00+00:00,15789.22,15790.67,15782.02,15788.08,309,495,0,False
2022-01-07 06:45:00+00:00,2022-01-07 06:30:00+00:00,15787.56,15808.19,15785.0,15789.25,366,498,0,False
2022-01-07 07:00:00+00:00,2022-01-07 06:45:00+00:00,15788.93,15788.93,15773.38,15775.81,364,521,0,False
2022-01-07 07:15:00+00:00,2022-01-07 07:00:00+00:00,15775.49,15780.51,15755.74,15760.1,572,527,0,False
2022-01-07 07:30:00+00:00,2022-01-07 07:15:00+00:00,15760.16,15776.74,15759.23,15768.58,432,537,0,False
2022-01-07 07:45:00+00:00,2022-01-07 07:30:00+00:00,15767.45,15768.24,15756.26,15763.9,405,528,0,False
2022-01-07 08:00:00+00:00,2022-01-07 07:45:00+00:00,15764.24,15767.14,15750.52,15760.75,421,532,0,False
2022-01-07 08:15:00+00:00,2022-01-07 08:00:00+00:00,15759.33,15766.17,15726.92,15744.75,786,514,0,False
2022-01-07 08:30:00+00:00,2022-01-07 08:15:00+00:00,15744.64,15748.98,15717.97,15728.61,677,504,0,False
2022-01-07 08:45:00+00:00,2022-01-07 08:30:00+00:00,15728.67,15728.67,15675.01,15683.47,768,501,0,False
2022-01-07 09:00:00+00:00,2022-01-07 08:45:00+00:00,15685.06,15704.63,15678.24,15696.41,653,514,0,False
2022-01-07 09:15:00+00:00,2022-01-07 09:00:00+00:00,15695.19,15739.51,15691.21,15736.52,695,514,0,False
2022-01-07 09:30:00+00:00,2022-01-07 09:15:00+00:00,15736.35,15769.72,15724.48,15761.59,666,518,0,False
2022-01-07 09:45:00+00:00,2022-01-07 09:30:00+00:00,15762.3,15786.49,15760.88,15779.71,597,514,0,False
2022-01-07 10:00:00+00:00,2022-01-07 09:45:00+00:00,15778.99,15785.68,15758.95,15759.36,504,497,0,False
2022-01-07 10:15:00+00:00,2022-01-07 10:00:00+00:00,15759.44,15795.9,15748.46,15790.43,569,506,0,False
2022-01-07 10:30:00+00:00,2022-01-07 10:15:00+00:00,15790.44,15809.1,15779.76,15805.55,540,511,0,False
2022-01-07 10:45:00+00:00,2022-01-07 10:30:00+00:00,15805.84,15818.23,15803.35,15812.79,475,505,0,False
2022-01-07 11:00:00+00:00,2022-01-07 10:45:00+00:00,15812.62,15814.69,15801.79,15801.79,498,499,0,False
2022-01-07 11:15:00+00:00,2022-01-07 11:00:00+00:00,15802.0,15810.61,15788.96,15799.43,497,507,0,False
2022-01-07 11:30:00+00:00,2022-01-07 11:15:00+00:00,15798.67,15825.92,15797.66,15822.61,481,512,0,False
2022-01-07 11:45:00+00:00,2022-01-07 11:30:00+00:00,15823.24,15829.5,15811.65,15819.51,479,527,0,False
2022-01-07 12:00:00+00:00,2022-01-07 11:45:00+00:00,15819.13,15825.78,15798.05,15798.67,470,521,0,False
2022-01-07 12:15:00+00:00,2022-01-07 12:00:00+00:00,15799.11,15833.3,15799.11,15809.17,601,521,0,False
2022-01-07 12:30:00+00:00,2022-01-07 12:15:00+00:00,15809.34,15813.96,15790.74,15806.69,515,513,0,False
2022-01-07 12:45:00+00:00,2022-01-07 12:30:00+00:00,15804.32,15807.57,15782.81,15789.96,556,520,0,False
2022-01-07 13:00:00+00:00,2022-01-07 12:45:00+00:00,15789.53,15801.41,15775.07,15781.91,512,507,0,False
2022-01-07 13:15:00+00:00,2022-01-07 13:00:00+00:00,15782.27,15795.66,15772.94,15774.43,646,534,0,False
2022-01-07 13:30:00+00:00,2022-01-07 13:15:00+00:00,15775.43,15786.98,15761.94,15766.02,684,527,0,False
2022-01-07 13:45:00+00:00,2022-01-07 13:30:00+00:00,15765.05,15827.48,15633.17,15662.45,1423,615,0,False
2022-01-07 14:00:00+00:00,2022-01-07 13:45:00+00:00,15663.6,15709.01,15656.84,15684.56,1039,556,0,False
2022-01-07 14:15:00+00:00,2022-01-07 14:00:00+00:00,15685.43,15745.06,15685.14,15745.06,942,539,0,False
2022-01-07 14:30:00+00:00,2022-01-07 14:15:00+00:00,15744.65,15767.8,15736.76,15767.8,916,540,0,False
2022-01-07 14:45:00+00:00,2022-01-07 14:30:00+00:00,15766.27,15819.2,15682.24,15808.66,1912,653,0,False
2022-01-07 15:00:00+00:00,2022-01-07 14:45:00+00:00,15806.27,15834.69,15777.32,15801.07,1469,607,0,False
2022-01-07 15:15:00+00:00,2022-01-07 15:00:00+00:00,15802.2,15805.3,15697.26,15723.7,1280,580,0,False
2022-01-07 15:30:00+00:00,2022-01-07 15:15:00+00:00,15723.5,15723.5,15658.88,15665.68,1278,562,0,False
2022-01-07 15:45:00+00:00,2022-01-07 15:30:00+00:00,15663.38,15687.7,15590.97,15594.78,1241,553,0,False
2022-01-07 16:00:00+00:00,2022-01-07 15:45:00+00:00,15595.84,15597.01,15518.98,15561.34,1182,533,0,False
2022-01-07 16:15:00+00:00,2022-01-07 16:00:00+00:00,15560.25,15598.55,15546.09,15580.84,1183,551,0,False
2022-01-07 16:30:00+00:00,2022-01-07 16:15:00+00:00,15579.7,15624.5,15542.24,15619.03,1138,552,0,False
2022-01-07 16:45:00+00:00,2022-01-07 16:30:00+00:00,15620.04,15632.44,15599.07,15608.96,1113,549,0,False
2022-01-07 17:00:00+00:00,2022-01-07 16:45:00+00:00,15610.75,15680.72,15605.43,15652.28,1007,536,0,False
2022-01-07 17:15:00+00:00,2022-01-07 17:00:00+00:00,15653.3,15667.29,15628.45,15651.87,951,510,0,False
2022-01-07 17:30:00+00:00,2022-01-07 17:15:00+00:00,15651.83,15663.04,15609.11,15626.66,950,511,0,False
2022-01-07 17:45:00+00:00,2022-01-07 17:30:00+00:00,15625.85,15627.55,15593.28,15619.12,894,522,0,False
2022-01-07 18:00:00+00:00,2022-01-07 17:45:00+00:00,15619.8,15654.33,15610.71,15646.13,943,517,0,False
2022-01-07 18:15:00+00:00,2022-01-07 18:00:00+00:00,15645.89,15657.54,15622.43,15655.6,975,525,0,False
2022-01-07 18:30:00+00:00,2022-01-07 18:15:00+00:00,15654.16,15665.22,15617.14,15619.85,908,512,0,False
2022-01-07 18:45:00+00:00,2022-01-07 18:30:00+00:00,15620.18,15647.28,15617.42,15633.36,871,515,0,False
2022-01-07 19:00:00+00:00,2022-01-07 18:45:00+00:00,15633.16,15633.16,15597.33,15612.95,871,514,0,False
2022-01-07 19:15:00+00:00,2022-01-07 19:00:00+00:00,15614.28,15619.7,15580.56,15598.07,897,510,0,False
2022-01-07 19:30:00+00:00,2022-01-07 19:15:00+00:00,15598.36,15604.63,15564.37,15588.57,931,510,0,False
2022-01-07 19:45:00+00:00,2022-01-07 19:30:00+00:00,15587.45,15637.03,15580.4,15629.61,878,519,0,False
2022-01-07 20:00:00+00:00,2022-01-07 19:45:00+00:00,15630.49,15662.07,15623.39,15646.56,880,502,0,False
2022-01-07 20:15:00+00:00,2022-01-07 20:00:00+00:00,15645.98,15677.96,15627.81,15632.67,936,524,0,False
2022-01-07 20:30:00+00:00,2022-01-07 20:15:00+00:00,15631.49,15650.94,15608.28,15622.74,886,511,0,False
2022-01-07 20:45:00+00:00,2022-01-07 20:30:00+00:00,15621.56,15649.37,15609.38,15612.24,959,523,0,False
2022-01-07 21:00:00+00:00,2022-01-07 20:45:00+00:00,15610.29,15643.08,15597.83,15605.42,943,530,0,False
2022-01-09 23:45:00+00:00,2022-01-09 23:30:00+00:00,15539.62,15570.14,15533.66,15567.94,551,534,0,True
2022-01-10 00:00:00+00:00,2022-01-09 23:45:00+00:00,15568.1,15581.91,15564.14,15568.62,443,517,0,False
2022-01-10 00:15:00+00:00,2022-01-10 00:00:00+00:00,15568.2,15578.33,15562.45,15567.75,473,528,0,False
2022-01-10 00:30:00+00:00,2022-01-10 00:15:00+00:00,15567.22,15581.68,15549.42,15577.37,520,535,0,False
2022-01-10 00:45:00+00:00,2022-01-10 00:30:00+00:00,15577.22,15601.53,15576.11,15591.41,506,515,0,False
2022-01-10 01:00:00+00:00,2022-01-10 00:45:00+00:00,15591.32,15598.09,15584.63,15591.97,386,509,0,False
2022-01-10 01:15:00+00:00,2022-01-10 01:00:00+00:00,15592.18,15595.5,15574.2,15582.26,494,517,0,False
2022-01-10 01:30:00+00:00,2022-01-10 01:15:00+00:00,15581.32,15586.96,15567.72,15570.6,520,521,0,False
2022-01-10 01:45:00+00:00,2022-01-10 01:30:00+00:00,15569.66,15585.58,15554.14,15582.22,611,532,0,False
2022-01-10 02:00:00+00:00,2022-01-10 01:45:00+00:00,15582.1,15615.91,15576.17,15610.46,598,512,0,False
2022-01-10 02:15:00+00:00,2022-01-10 02:00:00+00:00,15610.98,15631.29,15606.18,15608.72,546,513,0,False
2022-01-10 02:30:00+00:00,2022-01-10 02:15:00+00:00,15608.6,15626.15,15605.39,15620.78,504,512,0,False
2022-01-10 02:45:00+00:00,2022-01-10 02:30:00+00:00,15621.44,15625.67,15613.28,15622.23,397,510,0,False
2022-01-10 03:00:00+00:00,2022-01-10 02:45:00+00:00,15622.44,15624.73,15607.66,15609.69,422,492,0,False
2022-01-10 03:15:00+00:00,2022-01-10 03:00:00+00:00,15610.06,15611.91,15596.59,15602.41,425,496,0,False
2022-01-10 03:30:00+00:00,2022-01-10 03:15:00+00:00,15602.13,15612.26,15595.95,15609.39,422,512,0,False
2022-01-10 03:45:00+00:00,2022-01-10 03:30:00+00:00,15609.42,15618.14,15608.72,15613.53,359,498,0,False
2022-01-10 04:00:00+00:00,2022-01-10 03:45:00+00:00,15614.39,15626.63,15614.39,15624.28,307,487,0,False
2022-01-10 04:15:00+00:00,2022-01-10 04:00:00+00:00,15623.87,15630.69,15623.42,15629.23,283,488,0,False
2022-01-10 04:30:00+00:00,2022-01-10 04:15:00+00:00,15628.81,15644.87,15628.4,15637.87,442,500,0,False
2022-01-10 04:45:00+00:00,2022-01-10 04:30:00+00:00,15638.51,15645.62,15636.43,15637.36,306,490,0,False
2022-01-10 05:00:00+00:00,2022-01-10 04:45:00+00:00,15637.2,15653.35,15637.12,15650.22,281,488,0,False
2022-01-10 05:15:00+00:00,2022-01-10 05:00:00+00:00,15649.85,15651.58,15633.44,15636.07,392,497,0,False
2022-01-10 05:30:00+00:00,2022-01-10 05:15:00+00:00,15635.89,15641.27,15635.0,15637.37,319,494,0,False
2022-01-10 05:45:00+00:00,2022-01-10 05:30:00+00:00,15637.81,15654.95,15637.81,15644.11,374,500,0,False
2022-01-10 06:00:00+00:00,2022-01-10 05:45:00+00:00,15644.54,15644.76,15635.54,15636.59,288,496,0,False
2022-01-10 06:15:00+00:00,2022-01-10 06:00:00+00:00,15637.11,15641.14,15627.23,15632.75,345,498,0,False
2022-01-10 06:30:00+00:00,2022-01-10 06:15:00+00:00,15632.8,15651.51,15630.27,15645.31,349,497,0,False
2022-01-10 06:45:00+00:00,2022-01-10 06:30:00+00:00,15645.14,15649.64,15634.98,15639.69,316,510,0,False
